SITE,YEAR,MONTH,MAIN_CATEGORY,SUB_CATEGORY,TOTAL_VIEWS,TOTAL_PURCHASES
amazon.com,21,6,Home Audio & Theater,N/A,404753.087040795,22509.352663811
amazon.com,21,6,Appliances,"Appliances - Ranges, Ovens & Cooktops",742796.037094289,24226.451054128
amazon.com,21,6,Home & Kitchen,"Home & Kitchen - Heating, Cooling & Air Quality",35905402.2716509,2171726.16378391
amazon.com,21,6,Toys & Games,Toys & Games - Novelty & Gag Toys,11352702.6614864,505133.821931776
amazon.com,21,6,Electronics,Electronics - Security & Surveillance,5391017.62472908,308424.02696455
amazon.com,21,6,Movies & TV,Movies & TV - Christian Video,2470.745814344,61.673102992
amazon.com,21,1,Grocery & Gourmet Food,"Grocery & Gourmet Food - Herbs, Spices & Seasonings",2702.104387423,1652.832437011
amazon.com,21,6,Entertainment,N/A,7936.335040016,11.462324795
amazon.com,22,6,Kindle Store,Kindle Store - Kindle eBooks,88620240.6441002,255082.715208109
amazon.com,22,6,Tools & Home Improvement,Tools & Home Improvement - Lighting & Ceiling Fans,37149757.2681803,2227274.06878818
amazon.com,22,6,Handmade Products,Handmade Products - Electronics Accessories,49772.597006775,2474.687380387
amazon.com,22,6,Industrial & Scientific,Industrial & Scientific - Food Service Equipment & Supplies,1873187.73814387,145187.345602127
amazon.com,22,6,Musical Instruments,Musical Instruments - Band & Orchestra,533628.954504737,15681.827261765
amazon.com,22,6,Grocery & Gourmet Food,Grocery & Gourmet Food - Produce,4071784.67752957,11086447.2934832
amazon.com,22,6,Books,"Books - New, Used & Rental Textbooks",6474563.38170849,222297.956754341
amazon.com,22,6,Lab & Scientific Products,Lab & Scientific Products - Lab Instruments & Equipment,79179.68694905,1485.354028679
amazon.com,22,6,Pet Supplies,Pet Supplies - Pets Subscribe and Save Coupon,43452.267228137,4932.628280223
amazon.com,22,6,Movies & TV,Movies & TV - Studio Specials,1385030.04510211,76597.840209846
amazon.com,22,6,Office Products,N/A,1014412.92947142,98601.388384204
amazon.com,22,6,Pet Supplies,Pet Supplies - Pet Content - Main,94629.381963498,14679.690291739
amazon.com,21,6,Pet Supplies,Pet Supplies - Pets Subscribe and Save Coupon,71277.273189574,10711.448553333
amazon.com,22,6,Movies & TV,Movies & TV - Movies,946293.819634984,30413.997676349
amazon.com,22,6,Industrial & Scientific,Industrial & Scientific - Janitorial & Sanitation Supplies,2414804.88722994,189464.19634195
amazon.com,22,6,Movies & TV,Movies & TV - Art House & International,14923.000866229,229.791940561
amazon.com,22,6,Software,Software - PC,263.34707411,11.372363687
amazon.com,22,6,Pet Supplies,Pet Supplies - Pet Food,1492.300086623,136.749218308
amazon.com,22,6,Kindle Store,Kindle Store - Kindle Newsstand,196456.917286001,897.847185891
amazon.com,22,6,Handmade Products,Handmade Products - Toys & Games,100423.017593917,2104.61653371
amazon.com,22,6,SALES & DEALS,N/A,36254.113869132,1997.007789901
amazon.com,22,6,"Shoe, Jewelry & Watch Accessories","Shoe, Jewelry & Watch Accessories - Shoe Care & Accessories",442071.955072521,48491.212543522
amazon.com,22,6,Video Games,Video Games - Xbox Series X & S,637651.048778156,27082.797375037
amazon.com,22,6,Entertainment,N/A,2106.776592879,81.765790072
amazon.com,22,6,Pet Supplies,Pet Supplies - Pet Outdoor Gear,2106.776592879,137.498763782
amazon.com,22,6,Collectibles & Fine Art,N/A,27651.442781542,1585.229285856
amazon.com,22,6,Portable Audio & Accessories,N/A,13694.047853716,424.035119683
amazon.com,22,6,Audible Books & Originals,Audible Books & Originals - History,60833.174119392,1841.131575326
amazon.com,22,6,Audible Books & Originals,Audible Books & Originals - Business & Careers,526.69414822,8.375545097
amazon.com,22,6,Grocery & Gourmet Food,Grocery & Gourmet Food - Fresh Flowers & Live Indoor Plants,397302.952473835,71276.888654994
amazon.com,22,6,Books,Books - Calendars,57321.879797926,2992.303681202
amazon.com,22,6,Apps & Games,Apps & Games - Games,186186.381395714,1296.171778234
amazon.com,22,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Patio, Lawn & Garden Outlet",7198.153359005,274.905183425
amazon.com,22,6,Collectible Coins,N/A,14045.177285862,414.980004405
amazon.com,21,5,Books,Books - Literature & Fiction,27324672.0106933,1254075.33683305
amazon.com,21,5,Health & Household,Health & Household - Sexual Wellness,9603794.51702383,740840.034376408
amazon.com,21,5,Books,Books - Humor & Entertainment,4325897.36225603,239907.389583149
amazon.com,21,5,Toys & Games,N/A,4895592.15334536,214117.172588376
amazon.com,21,5,Beauty & Personal Care,Beauty & Personal Care - Tools & Accessories,13937624.0809409,1163216.54262826
amazon.com,21,5,Tools & Home Improvement,Tools & Home Improvement - Kitchen & Bath Fixtures,16640470.9494829,1268660.31188421
amazon.com,21,5,Electronics,Electronics - Security & Surveillance,4348270.23873579,237879.167639375
amazon.com,21,5,"Arts, Crafts & Sewing","Arts, Crafts & Sewing - Needlework",870033.708681361,61093.087049563
amazon.com,21,5,Home & Kitchen,Home & Kitchen - Home Décor Products,2590507.90997544,160954.403634416
amazon.com,21,5,Toys & Games,Toys & Games - Dress Up & Pretend Play,3889016.10154203,175469.827671948
amazon.com,21,5,Health & Household,Health & Household - Sports Nutrition,17521623.2998087,1945035.32094908
amazon.com,21,5,Video Games,Video Games - Nintendo 3DS & 2DS,1034440.45250995,42406.438838392
amazon.com,21,5,CDs & Vinyl,CDs & Vinyl - Pop,2896812.92796207,143415.898652682
amazon.com,21,5,Books,Books - Arts & Photography,10644607.8495007,509897.222541595
amazon.com,21,5,Grocery & Gourmet Food,Grocery & Gourmet Food - Beverages,28636875.1145293,7225486.36030585
amazon.com,21,5,Grocery & Gourmet Food,Grocery & Gourmet Food - Frozen,4786236.24497608,8764919.95567626
amazon.com,21,5,Video Games,N/A,1431931.89130048,47047.639860334
amazon.com,21,5,Books,Books - Sports & Outdoors,1068203.15701578,50555.696921539
amazon.com,21,5,Books,Books - Engineering & Transportation,2822643.45260187,109672.129395479
amazon.com,21,5,Books,Books - Politics & Social Sciences,10690709.5343681,404721.415490826
amazon.com,21,5,Movies & TV,Movies & TV - Art House & International,16067.793108196,295.557241857
amazon.com,21,5,Toys & Games,"Toys & Games - Tricycles, Scooters & Wagons",1432270.87427744,51072.072187887
amazon.com,21,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - Outdoor Storage & Housing",2051524.97659923,53901.227602057
amazon.com,21,5,Industrial & Scientific,Industrial & Scientific - Food Service Equipment & Supplies,1884541.9621457,144548.638847055
amazon.com,21,5,Handmade Products,"Handmade Products - Clothing, Shoes & Accessories",317152.473249545,12976.421545037
amazon.com,21,5,Industrial & Scientific,Industrial & Scientific - Professional Medical Supplies,6003252.92888001,693422.977103793
amazon.com,21,5,Medical Supplies & Equipment,Medical Supplies & Equipment - Mobility & Daily Living Aids,1381355.63113712,128271.697553967
amazon.com,21,5,Automotive,Automotive - Performance Parts & Accessories,396610.083050414,26941.505929979
amazon.com,21,5,Pet Supplies,Pet Supplies - Horses,474304.981371059,41134.103841955
amazon.com,21,5,"Shoe, Jewelry & Watch Accessories","Shoe, Jewelry & Watch Accessories - Shoe Care & Accessories",381898.221850082,44015.531974355
amazon.com,21,5,Office Products,N/A,1521965.76998269,120510.967103389
amazon.com,21,5,Collectibles & Fine Art,Collectibles & Fine Art - Sports,555254.116270579,19582.416137681
amazon.com,21,5,Software,N/A,52271.175048183,2672.193401405
amazon.com,21,5,Movies & TV,Movies & TV - Classics,12949.149720108,473.116455105
amazon.com,21,5,Movies & TV,Movies & TV - Holidays & Seasonal,93491.505047268,4238.344223219
amazon.com,22,5,Health & Personal Care,N/A,2282575.06660176,175501.521174367
amazon.com,22,5,Home & Kitchen,Home & Kitchen - Vacuums & Floor Care,10857680.3929269,790089.92261006
amazon.com,22,5,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Novelty & More",28668383.0868603,1497428.19645153
amazon.com,22,5,Medical Supplies & Equipment,Medical Supplies & Equipment - Mobility & Daily Living Aids,1764579.85055186,152410.163986601
amazon.com,22,5,Grocery & Gourmet Food,"Grocery & Gourmet Food - Dairy, Cheese & Eggs",2404677.69018906,5219977.69815609
amazon.com,22,5,Home & Kitchen,Home & Kitchen - Kitchen & Dining,157697157.645095,12514578.7274337
amazon.com,22,5,Cell Phones & Accessories,Cell Phones & Accessories - Accessories,37762533.9743845,3866593.33441456
amazon.com,22,5,Sports & Outdoors,Sports & Outdoors - Sports & Outdoor Recreation Accessories,10305373.9020052,785941.545446274
amazon.com,22,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - Outdoor Heating & Cooling",1974473.82285461,109707.053723488
amazon.com,22,5,Small Appliance Parts & Accessories,Small Appliance Parts & Accessories - Coffee & Espresso Machine Parts & Accessories,1381904.10121591,187769.344269403
amazon.com,22,5,Industrial & Scientific,Industrial & Scientific - Material Handling Products,3979582.71255908,287574.339885938
amazon.com,22,5,Home & Kitchen,Home & Kitchen - Wall Art,9964624.42987235,379890.397633875
amazon.com,22,5,"Arts, Crafts & Sewing","Arts, Crafts & Sewing - Printmaking",831698.300592451,43507.956225136
amazon.com,22,5,Books,Books - Politics & Social Sciences,9753680.11242046,345894.848790944
amazon.com,22,5,Electronics,Electronics - Headphones,22145914.768238,1320491.31918442
amazon.com,22,5,Industrial & Scientific,Industrial & Scientific - Industrial Electrical,4566813.17968966,360685.627102018
amazon.com,22,5,Grocery & Gourmet Food,Grocery & Gourmet Food - Frozen,3503863.88876199,6468272.47245979
amazon.com,22,5,Automotive,Automotive - Motorcycle & Powersports,11589158.2605391,622929.753016029
amazon.com,22,5,Toys & Games,Toys & Games - Arts & Crafts,4946600.47986548,432483.427043719
amazon.com,22,5,Books,Books - Religion & Spirituality,4623794.4040304,203258.75396067
amazon.com,22,5,Pet Supplies,Pet Supplies - Small Animals,1837316.25212967,131887.430172116
amazon.com,22,5,Tools & Home Improvement,Tools & Home Improvement - Measuring & Layout Tools,2776587.40174634,261409.817139062
amazon.com,22,5,Books,"Books - New, Used & Rental Textbooks",7045715.2604178,240828.11321062
amazon.com,22,5,Baby Products,Baby Products - Safety,2848798.63074958,221651.323029864
amazon.com,22,5,Industrial & Scientific,Industrial & Scientific - Janitorial & Sanitation Supplies,2313997.89231347,194431.228385372
amazon.com,22,5,Musical Instruments,Musical Instruments - Instrument Accessories,6718795.3327486,642084.583776477
amazon.com,22,5,Toys & Games,"Toys & Games - Tricycles, Scooters & Wagons",995552.143857982,40052.102943045
amazon.com,22,5,CDs & Vinyl,CDs & Vinyl - Indie & Alternative,898045.102513003,46847.724198975
amazon.com,22,5,CDs & Vinyl,CDs & Vinyl - Opera & Classical Vocal,33085.872197847,1062.415931277
amazon.com,22,5,Books,Books - Romance,915725.912523492,44218.005093889
amazon.com,22,5,CDs & Vinyl,CDs & Vinyl - Folk,125516.245321993,6031.004008543
amazon.com,22,5,CDs & Vinyl,CDs & Vinyl - Dance & Electronic,322893.604597511,11567.945799334
amazon.com,22,5,Kitchen & Dining,Kitchen & Dining - Small Appliance Parts & Accessories,814455.134394102,94449.107466957
amazon.com,22,5,Industrial & Scientific,Industrial & Scientific - Raw Materials,1698583.16368103,99440.640531339
amazon.com,22,5,Pet Supplies,Pet Supplies - Reptiles & Amphibians,1186890.01852596,94204.291170156
amazon.com,22,5,Software,Software - Utilities,60132.259788151,3976.989543706
amazon.com,22,5,SUBSCRIPTION BOXES,N/A,290420.433736661,6288.977100401
amazon.com,22,5,Collectibles & Fine Art,Collectibles & Fine Art - Entertainment,119651.818239306,3298.949133684
amazon.com,22,5,Kindle Store,Kindle Store - Kindle Newsstand,189324.713132127,845.803561069
amazon.com,22,5,Movies & TV,Movies & TV - TV,330421.078166334,15306.106639181
amazon.com,22,5,Audible Books & Originals,Audible Books & Originals - Teen & Young Adult,42889.093589802,449.857560189
amazon.com,22,5,Audible Books & Originals,Audible Books & Originals - Romance,9453.106342242,7.491818965
amazon.com,22,5,Video Games,Video Games - Virtual Reality,948724.255958912,36288.493557941
amazon.com,22,5,Car Electronics,N/A,36499.493932546,1561.153447333
amazon.com,22,5,Software,Software - Programming & Web Development,2188.219060704,129.74252822
amazon.com,22,6,Apps & Games,Apps & Games - Customization,3686.859037539,10.069529881
amazon.com,22,6,Pet Supplies,Pet Supplies - Pets Low Return Rate Alert,1316.73537055,135.255665327
amazon.com,21,4,Office Products,Office Products - Office & School Supplies,88895578.602375,9186659.34477744
amazon.com,21,4,Baby Products,Baby Products - Nursery,6450536.69741161,365575.994497468
amazon.com,21,4,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Novelty & More",28780757.3486414,1428811.26562833
amazon.com,21,4,"Arts, Crafts & Sewing","Arts, Crafts & Sewing - Knitting & Crochet",2602601.05086327,174076.332999275
amazon.com,21,4,Books,"Books - Crafts, Hobbies & Home",5899649.10195926,337794.848701725
amazon.com,21,4,Musical Instruments,Musical Instruments - Live Sound & Stage,3070157.47718967,245037.88579034
amazon.com,21,4,Musical Instruments,"Musical Instruments - Electronic Music, DJ & Karaoke",1900864.88980263,67315.172974297
amazon.com,21,4,Books,Books - Business & Money,11473139.1431439,477251.987615486
amazon.com,21,4,Baby Products,Baby Products - Travel Gear,616675.36055179,26915.626830342
amazon.com,21,4,"Patio, Lawn & Garden","Patio, Lawn & Garden - Pest Control",7565160.57858927,934996.874642632
amazon.com,21,4,Cell Phones & Accessories,"Cell Phones & Accessories - Cases, Holsters & Sleeves",27811669.5938246,2429064.80533558
amazon.com,21,4,Video Games,Video Games - Legacy Systems,11947922.9577488,449563.62309882
amazon.com,21,4,Home & Kitchen,Home & Kitchen - Bedding,45874210.1254068,3300582.37555144
amazon.com,21,4,Toys & Games,Toys & Games - Sports & Outdoor Play,9638926.8341321,493370.448010029
amazon.com,21,4,Sales & Deals,Sales & Deals - Our Brands,15121178.8198689,834368.311087467
amazon.com,21,4,Pet Supplies,Pet Supplies - Cats,20233475.0073142,2479322.14165041
amazon.com,21,4,Automotive,Automotive - Exterior Accessories,12070417.9231875,688750.884742082
amazon.com,21,4,Beauty & Personal Care,Beauty & Personal Care - Skin Care,39926687.297671,3927037.01590724
amazon.com,21,4,Health & Personal Care,N/A,3679667.22201232,314626.926866438
amazon.com,21,4,Health & Household,Health & Household - Wellness & Relaxation,7564295.76289782,575879.625652545
amazon.com,21,4,All Beauty,N/A,1581191.94671383,119269.917830594
amazon.com,21,4,Automotive,Automotive - RV Parts & Accessories,2965205.91577752,217076.645962244
amazon.com,21,4,Automotive,Automotive - Interior Accessories,13255524.2832181,847916.703522542
amazon.com,21,4,Electronics,Electronics - Car & Vehicle Electronics,10694866.7933901,490482.412408484
amazon.com,21,4,All Electronics,N/A,1761258.92818318,82524.513863215
amazon.com,21,4,Baby Products,Baby Products - Baby Care,3331640.67875391,362238.096661722
amazon.com,21,4,Movies & TV,Movies & TV - Criterion Collection,80366.086755272,3599.256198299
amazon.com,21,4,Industrial & Scientific,Industrial & Scientific - Abrasive & Finishing Products,929985.731053511,114230.909244982
amazon.com,21,4,Appliances,"Appliances - Ranges, Ovens & Cooktops",697350.310054008,17602.583237186
amazon.com,21,4,Musical Instruments,Musical Instruments - Wind & Woodwind Instruments,475216.222450658,26787.174794762
amazon.com,21,4,Toys & Games,Toys & Games - Building Toys,10596216.0320156,313747.177308561
amazon.com,21,4,Books,Books - Reference,4496115.00728859,206181.035499448
amazon.com,21,4,Books,Books - Humor & Entertainment,4183545.90737954,217990.730967993
amazon.com,21,4,Books,Books - Travel,1290428.55673915,83439.058880563
amazon.com,21,4,Baby Products,Baby Products - Safety,2739303.70266144,210817.754024853
amazon.com,21,4,Grocery & Gourmet Food,Grocery & Gourmet Food - Produce,5563482.88818355,15909872.2382752
amazon.com,21,4,Toys & Games,Toys & Games - Baby & Toddler Toys,2445760.54796424,207546.597392037
amazon.com,21,4,Musical Instruments,N/A,612289.509545161,29747.902143174
amazon.com,21,4,Electronics,"Electronics - Household Batteries, Chargers & Accessories",1474757.84411634,152790.922782955
amazon.com,21,4,Office Products,Office Products - Office Electronics,12932453.8499129,767345.268816187
amazon.com,21,4,Appliances,"Appliances - Refrigerators, Freezers & Ice Makers",1440782.94195231,43654.101269582
amazon.com,21,4,Appliances,Appliances - Dishwashers,277420.51930663,7919.847596354
amazon.com,21,4,Home & Kitchen,Home & Kitchen - Vacuums & Floor Care,11277999.6596236,794858.107462192
amazon.com,21,4,Hobbies,Hobbies - Remote & App Controlled Vehicles & Parts,311395.421470657,19441.301245627
amazon.com,21,4,Handmade Products,Handmade Products - Beauty & Grooming,105198.651609706,6008.646279371
amazon.com,21,5,Grocery & Gourmet Food,Grocery & Gourmet Food - Fresh Flowers & Live Indoor Plants,847389.645820021,151324.091868949
